DateTime,Air temperature | (°C),Pressure | (atm),Wind speed | (m/s),Power generated by system | (MW),n1c,n2c,n3c
2021-10-31 02:00:00,7.743,0.981847,9.314,35.7576,7.15152,16.09092,12.51516
2021-10-31 03:00:00,7.211,0.982219,9.289,36.6393,7.32786,16.487685,12.823755
2021-10-31 04:00:00,7.451,0.982409,9.562,39.2185,7.8437,17.648325,13.726475
2021-10-31 05:00:00,7.242,0.982436,9.328,36.921,7.3842,16.61445,12.92235
2021-10-31 06:00:00,6.866,0.982728,8.224,26.3673,5.27346,11.865285,9.228555
2021-10-31 07:00:00,6.199,0.983067,8.61,30.0482,6.00964,13.52169,10.51687
2021-10-31 08:00:00,5.698,0.983339,9.926,42.2445,8.4489,19.010025,14.785575
2021-10-31 09:00:00,4.973,0.983451,10.325,47.0773,9.41546,21.184785,16.477055
2021-10-31 10:00:00,4.184,0.983671,9.778,41.4822,8.29644,18.66699,14.51877
2021-10-31 11:00:00,4.078,0.9839,9.469,38.214,7.6428,17.1963,13.3749
2021-10-31 12:00:00,3.797,0.983977,9.206,35.5926,7.11852,16.01667,12.45741
2021-10-31 13:00:00,3.512,0.984079,8.891,32.1022,6.42044,14.44599,11.23577
2021-10-31 14:00:00,5.197,0.984301,7.584,20.3228,4.06456,9.14526,7.11298
2021-10-31 15:00:00,7.673,0.984571,4.55,2.84138,0.568276,1.278621,0.994483
2021-10-31 16:00:00,10.029,0.98461,4.016,1.43036,0.286072,0.643662,0.500626
2021-10-31 17:00:00,11.896,0.984397,4.801,3.58322,0.716644,1.612449,1.254127
2021-10-31 18:00:00,13.08,0.984381,5.326,5.63272,1.126544,2.534724,1.971452
2021-10-31 19:00:00,13.893,0.984229,5.306,5.5331,1.10662,2.489895,1.936585
2021-10-31 20:00:00,14.449,0.984009,5.82,8.18642,1.637284,3.683889,2.865247
2021-10-31 21:00:00,14.564,0.983853,6.468,11.6204,2.32408,5.22918,4.06714
2021-10-31 22:00:00,14.143,0.983903,6.756,13.576,2.7152,6.1092,4.7516
2021-10-31 23:00:00,11.903,0.984054,7.184,17.1622,3.43244,7.72299,6.00677
2021-11-01 00:00:00,8.939,0.9842,8.776,31.65,6.33,14.2425,11.0775
2021-11-01 01:00:00,8.443,0.98443,10.145,45.8172,9.16344,20.61774,16.03602
2021-11-01 02:00:00,7.782,0.984613,10.774,51.8819,10.37638,23.346855,18.158665
2021-11-01 03:00:00,7.043,0.984689,10.916,52.4733,10.49466,23.612985,18.365655
2021-11-01 04:00:00,6.325,0.984583,10.909,52.5194,10.50388,23.63373,18.38179
2021-11-01 05:00:00,5.68,0.984263,10.214,46.6116,9.32232,20.97522,16.31406
2021-11-01 06:00:00,4.885,0.984248,9.411,37.9958,7.59916,17.09811,13.29853
2021-11-01 07:00:00,4.119,0.984422,8.833,32.7222,6.54444,14.72499,11.45277
2021-11-01 08:00:00,3.461,0.984528,7.341,18.9644,3.79288,8.53398,6.63754
2021-11-01 09:00:00,3.021,0.98461,6.626,13.1319,2.62638,5.909355,4.596165
2021-11-01 10:00:00,2.573,0.984902,6.194,10.8299,2.16598,4.873455,3.790465
2021-11-01 11:00:00,2.411,0.985235,5.613,7.38843,1.477686,3.3247935,2.5859505
2021-11-01 12:00:00,2.158,0.98541,5.231,5.41803,1.083606,2.4381135,1.8963105
2021-11-01 13:00:00,1.675,0.985761,4.933,4.15767,0.831534,1.8709515,1.4551845
2021-11-01 14:00:00,3.951,0.986035,4.3,2.15059,0.430118,0.9677655,0.7527065
2021-11-01 15:00:00,7.482,0.986202,2.131,0,0,0,0
2021-11-01 16:00:00,10.417,0.986183,1.189,0,0,0,0
2021-11-01 17:00:00,12.646,0.985802,1.206,0,0,0,0
2021-11-01 18:00:00,14.443,0.9855,1.797,0,0,0,0
2021-11-01 19:00:00,15.944,0.98521,1.994,0,0,0,0
2021-11-01 20:00:00,17.071,0.984967,2.215,0,0,0,0
2021-11-01 21:00:00,17.681,0.98477,2.573,0,0,0,0
2021-11-01 22:00:00,17.51,0.984742,2.828,0,0,0,0
2021-11-01 23:00:00,14.37,0.984973,3.288,0,0,0,0
2021-11-02 00:00:00,11.533,0.985073,4.637,2.8936,0.57872,1.30212,1.01276
2021-11-02 01:00:00,10.285,0.985345,5.039,4.44354,0.888708,1.999593,1.555239
2021-11-02 02:00:00,9.728,0.985348,4.9,3.95831,0.791662,1.7812395,1.3854085
2021-11-02 03:00:00,9.179,0.98572,4.788,3.56709,0.713418,1.6051905,1.2484815
2021-11-02 04:00:00,8.462,0.985812,4.387,2.37537,0.475074,1.0689165,0.8313795
2021-11-02 05:00:00,7.716,0.985792,4.535,2.80828,0.561656,1.263726,0.982898
2021-11-02 06:00:00,7.215,0.983971,4.925,4.09407,0.818814,1.8423315,1.4329245
2021-11-02 07:00:00,6.948,0.986085,5.323,5.75721,1.151442,2.5907445,2.0150235
2021-11-02 08:00:00,6.319,0.986259,5.833,8.51016,1.702032,3.829572,2.978556
2021-11-02 09:00:00,5.964,0.986479,5.523,6.77594,1.355188,3.049173,2.371579
2021-11-02 10:00:00,5.514,0.986936,5.8,8.38517,1.677034,3.7733265,2.9348095
2021-11-02 11:00:00,4.918,0.987427,6.329,11.4666,2.29332,5.15997,4.01331
2021-11-02 12:00:00,4.33,0.98766,7.134,17.3089,3.46178,7.789005,6.058115
2021-11-02 13:00:00,3.889,0.987938,8.336,27.7062,5.54124,12.46779,9.69717
2021-11-02 14:00:00,7.193,0.988306,8.406,27.6526,5.53052,12.44367,9.67841
2021-11-02 15:00:00,10.692,0.988655,5.746,7.73601,1.547202,3.4812045,2.7076035
2021-11-02 16:00:00,12.743,0.988741,5.442,6.09018,1.218036,2.740581,2.131563
2021-11-02 17:00:00,14.636,0.988558,5.824,8.23866,1.647732,3.707397,2.883531
2021-11-02 18:00:00,15.915,0.98834,6.245,10.7029,2.14058,4.816305,3.746015
2021-11-02 19:00:00,16.721,0.988216,6.077,9.6444,1.92888,4.33998,3.37554
2021-11-02 20:00:00,17.123,0.987988,5.921,8.64299,1.728598,3.8893455,3.0250465
2021-11-02 21:00:00,17.083,0.98776,5.892,8.48997,1.697994,3.8204865,2.9714895
2021-11-02 22:00:00,16.299,0.987726,5.923,8.65501,1.731002,3.8947545,3.0292535
2021-11-02 23:00:00,13.077,0.98782,7.053,16.0846,3.21692,7.23807,5.62961
2021-11-03 00:00:00,10.875,0.987908,8.865,32.5345,6.5069,14.640525,11.387075
2021-11-03 01:00:00,9.74,0.98805,9.779,41.176,8.2352,18.5292,14.4116
2021-11-03 02:00:00,8.251,0.988198,10.124,44.3648,8.87296,19.96416,15.52768
2021-11-03 03:00:00,8.123,0.988173,10.467,47.8937,9.57874,21.552165,16.762795
2021-11-03 04:00:00,7.728,0.988048,10.391,48.2441,9.64882,21.709845,16.885435
2021-11-03 05:00:00,6.743,0.987825,9.437,38.2197,7.64394,17.198865,13.376895
2021-11-03 06:00:00,5.358,0.987851,7.556,20.6056,4.12112,9.27252,7.21196
2021-11-03 07:00:00,5.037,0.98799,4.605,2.91216,0.582432,1.310472,1.019256
2021-11-03 08:00:00,4.952,0.988161,2.97,0,0,0,0
2021-11-03 09:00:00,4.31,0.988341,3.206,0,0,0,0
2021-11-03 10:00:00,3.636,0.988618,3.321,0,0,0,0
2021-11-03 11:00:00,3.138,0.988866,3.961,1.35146,0.270292,0.608157,0.473011
2021-11-03 12:00:00,3.068,0.989024,4.35,2.31777,0.463554,1.0429965,0.8112195
2021-11-03 13:00:00,2.828,0.989298,4.032,1.46011,0.292022,0.6570495,0.5110385
2021-11-03 14:00:00,4.973,0.989513,3.148,0,0,0,0
2021-11-03 15:00:00,7.962,0.989616,1.926,0,0,0,0
2021-11-03 16:00:00,10.971,0.989446,0.991,0,0,0,0
2021-11-03 17:00:00,13.636,0.988915,1.773,0,0,0,0
2021-11-03 18:00:00,15.932,0.988365,2.714,0,0,0,0
2021-11-03 19:00:00,17.587,0.988027,3.773,0.878267,0.1756534,0.39522015,0.30739345
2021-11-03 20:00:00,18.413,0.987709,4.479,2.42594,0.485188,1.091673,0.849079
2021-11-03 21:00:00,18.792,0.987347,4.974,3.83935,0.76787,1.7277075,1.3437725
2021-11-03 22:00:00,18.555,0.987234,4.804,3.26627,0.653254,1.4698215,1.1431945
2021-11-03 23:00:00,15.326,0.987398,4.816,3.54887,0.709774,1.5969915,1.2421045
2021-11-04 00:00:00,12.509,0.987672,6.154,10.1265,2.0253,4.556925,3.544275
2021-11-04 01:00:00,11.455,0.988042,7.422,18.5052,3.70104,8.32734,6.47682
2021-11-04 02:00:00,10.303,0.988347,7.279,17.4264,3.48528,7.84188,6.09924
2021-11-04 03:00:00,9.525,0.988711,7.023,16.0176,3.20352,7.20792,5.60616
2021-11-04 04:00:00,8.787,0.989036,8.385,27.7157,5.54314,12.472065,9.700495
2021-11-04 05:00:00,7.756,0.989069,10.626,50.105,10.021,22.54725,17.53675
2021-11-04 06:00:00,7.218,0.989188,11.205,54.7475,10.9495,24.636375,19.161625
2021-11-04 07:00:00,7.26,0.989637,13.144,58.5765,11.7153,26.359425,20.501775
2021-11-04 08:00:00,7.661,0.990114,12.94,58.5211,11.70422,26.334495,20.482385
2021-11-04 09:00:00,7.933,0.990456,13.072,58.4846,11.69692,26.31807,20.46961
2021-11-04 10:00:00,6.4,0.990841,10.894,53.6138,10.72276,24.12621,18.76483
2021-11-04 11:00:00,3.921,0.991344,8.924,32.9321,6.58642,14.819445,11.526235
2021-11-04 12:00:00,3.129,0.991617,8.255,26.0695,5.2139,11.731275,9.124325
2021-11-04 13:00:00,2.477,0.991996,7.135,16.6199,3.32398,7.478955,5.816965
2021-11-04 14:00:00,4.601,0.992404,5.854,8.41358,1.682716,3.786111,2.944753
2021-11-04 15:00:00,7.739,0.992633,3.481,0,0,0,0
2021-11-04 16:00:00,10.407,0.992648,3.48,0,0,0,0
2021-11-04 17:00:00,12.258,0.992303,4.111,1.62628,0.325256,0.731826,0.569198
2021-11-04 18:00:00,13.553,0.992036,4.435,2.48166,0.496332,1.116747,0.868581
2021-11-04 19:00:00,14.558,0.9917,4.74,3.35832,0.671664,1.511244,1.175412
2021-11-04 20:00:00,15.243,0.99136,4.164,1.72494,0.344988,0.776223,0.603729
2021-11-04 21:00:00,15.547,0.990972,3.545,0,0,0,0
2021-11-04 22:00:00,15.217,0.990721,3.399,0,0,0,0
2021-11-04 23:00:00,11.921,0.990577,4.318,2.1837,0.43674,0.982665,0.764295
2021-11-05 00:00:00,9.039,0.990575,5.05,4.58917,0.917834,2.0651265,1.6062095
2021-11-05 01:00:00,7.983,0.990635,5.091,4.78318,0.956636,2.152431,1.674113
2021-11-05 02:00:00,7.282,0.990707,4.883,3.80629,0.761258,1.7128305,1.3322015
2021-11-05 03:00:00,6.342,0.990866,4.29,2.01763,0.403526,0.9079335,0.7061705
2021-11-05 04:00:00,5.943,0.990758,3.71,0.747542,0.1495084,0.3363939,0.2616397
2021-11-05 05:00:00,5.262,0.990434,3.845,1.06513,0.213026,0.4793085,0.3727955
2021-11-05 06:00:00,5.094,0.99038,4.004,1.42036,0.284072,0.639162,0.497126
2021-11-05 07:00:00,4.408,0.990475,3.943,1.30849,0.261698,0.5888205,0.4579715
2021-11-05 08:00:00,3.45,0.990638,4.083,1.59908,0.319816,0.719586,0.559678
2021-11-05 09:00:00,2.901,0.990548,3.425,0,0,0,0
2021-11-05 10:00:00,2.796,0.990509,2.761,0,0,0,0
2021-11-05 11:00:00,2.428,0.990576,2.405,0,0,0,0
2021-11-05 12:00:00,1.86,0.990464,2.559,0,0,0,0
2021-11-05 13:00:00,1.122,0.990605,2.856,0,0,0,0
2021-11-05 14:00:00,3.299,0.990601,2.235,0,0,0,0
2021-11-05 15:00:00,6.514,0.990653,2.06,0,0,0,0
2021-11-05 16:00:00,9.64,0.990419,1.755,0,0,0,0
2021-11-05 17:00:00,12.366,0.98981,1.925,0,0,0,0
2021-11-05 18:00:00,14.503,0.989373,2.348,0,0,0,0
2021-11-05 19:00:00,16.058,0.988891,2.575,0,0,0,0
2021-11-05 20:00:00,17.106,0.988387,2.903,0,0,0,0
2021-11-05 21:00:00,17.638,0.9878,2.849,0,0,0,0
2021-11-05 22:00:00,17.325,0.987291,3.413,0,0,0,0
2021-11-05 23:00:00,13.56,0.986957,4.14,1.67277,0.334554,0.7527465,0.5854695
2021-11-06 00:00:00,10.959,0.986874,5.873,8.53196,1.706392,3.839382,2.986186
2021-11-06 01:00:00,9.6,0.986942,7.012,15.5391,3.10782,6.992595,5.438685
2021-11-06 02:00:00,8.538,0.987049,8.361,26.7869,5.35738,12.054105,9.375415
2021-11-06 03:00:00,8.003,0.98689,8.136,25.0207,5.00414,11.259315,8.757245
2021-11-06 04:00:00,7.74,0.98661,8.421,27.6295,5.5259,12.433275,9.670325
2021-11-06 05:00:00,8.001,0.9863,8.898,32.5521,6.51042,14.648445,11.393235
2021-11-06 06:00:00,8.276,0.986295,9.12,35.3602,7.07204,15.91209,12.37607
2021-11-06 07:00:00,7.374,0.986497,9.046,34.8409,6.96818,15.678405,12.194315
2021-11-06 08:00:00,6.804,0.986579,8.149,25.7565,5.1513,11.590425,9.014775
2021-11-06 09:00:00,6.165,0.986744,7.956,24.0013,4.80026,10.800585,8.400455
2021-11-06 10:00:00,5.676,0.986824,7.607,21.0873,4.21746,9.489285,7.380555
2021-11-06 11:00:00,5.699,0.987203,7.471,20.0423,4.00846,9.019035,7.014805
2021-11-06 12:00:00,5.26,0.987424,7.744,22.2003,4.44006,9.990135,7.770105
2021-11-06 13:00:00,4.946,0.987607,7.706,21.9214,4.38428,9.86463,7.67249
2021-11-06 14:00:00,7.397,0.987676,7.302,18.4778,3.69556,8.31501,6.46723
2021-11-06 15:00:00,10.426,0.987881,5.791,8.2288,1.64576,3.70296,2.88008
2021-11-06 16:00:00,13.153,0.987484,4.136,1.67054,0.334108,0.751743,0.584689
2021-11-06 17:00:00,15.788,0.986988,4.463,2.52348,0.504696,1.135566,0.883218
2021-11-06 18:00:00,17.915,0.986582,5.597,6.97234,1.394468,3.137553,2.440319
2021-11-06 19:00:00,19.093,0.986057,5.665,7.26358,1.452716,3.268611,2.542253
2021-11-06 20:00:00,19.892,0.985608,5.951,8.55974,1.711948,3.851883,2.995909
2021-11-06 21:00:00,20.07,0.985221,5.946,8.56066,1.712132,3.852297,2.996231
2021-11-06 22:00:00,19.203,0.985069,5.928,8.52406,1.704812,3.835827,2.983421
2021-11-06 23:00:00,15.174,0.98533,7.12,16.3431,3.26862,7.354395,5.720085
2021-11-07 00:00:00,12.435,0.985633,8.039,23.8889,4.77778,10.750005,8.361115
2021-11-07 01:00:00,11.101,0.985806,7.557,20.2909,4.05818,9.130905,7.101815
2021-11-07 02:00:00,9.92,0.986089,7.718,21.5852,4.31704,9.71334,7.55482
2021-11-07 03:00:00,9.369,0.986361,7.961,23.7501,4.75002,10.687545,8.312535
2021-11-07 04:00:00,8.897,0.986381,7.575,20.5649,4.11298,9.254205,7.197715
2021-11-07 05:00:00,8.22,0.986375,7.281,18.2279,3.64558,8.202555,6.379765
2021-11-07 06:00:00,7.893,0.986599,6.741,13.7735,2.7547,6.198075,4.820725
2021-11-07 07:00:00,7.515,0.986802,6.363,11.4353,2.28706,5.145885,4.002355
2021-11-07 08:00:00,7.225,0.987059,5.382,5.95895,1.19179,2.6815275,2.0856325
2021-11-07 09:00:00,6.935,0.987251,4.679,3.23352,0.646704,1.455084,1.131732
2021-11-07 10:00:00,6.496,0.987411,3.727,0.834635,0.166927,0.37558575,0.29212225
2021-11-07 11:00:00,6.18,0.987896,3.622,0.620573,0.1241146,0.27925785,0.21720055
2021-11-07 12:00:00,5.84,0.988126,3.554,0,0,0,0
2021-11-07 13:00:00,5.549,0.988289,3.596,0,0,0,0
2021-11-07 14:00:00,8.072,0.988518,3.962,1.32876,0.265752,0.597942,0.465066
2021-11-07 15:00:00,11.309,0.98875,3.953,1.29382,0.258764,0.582219,0.452837
2021-11-07 16:00:00,14.356,0.988618,3.026,0,0,0,0
2021-11-07 17:00:00,16.824,0.988399,2.816,0,0,0,0
2021-11-07 18:00:00,18.827,0.988079,2.791,0,0,0,0
2021-11-07 19:00:00,20.152,0.987646,2.767,0,0,0,0
2021-11-07 20:00:00,21.036,0.987192,3.127,0,0,0,0
2021-11-07 21:00:00,21.45,0.986778,3.438,0,0,0,0
2021-11-07 22:00:00,20.785,0.986573,3.833,1.00062,0.200124,0.450279,0.350217
2021-11-07 23:00:00,16.875,0.986594,4.781,3.44256,0.688512,1.549152,1.204896
2021-11-08 00:00:00,14.976,0.986848,5.165,4.9082,0.98164,2.20869,1.71787
2021-11-08 01:00:00,14.411,0.987039,5.075,4.55719,0.911438,2.0507355,1.5950165
2021-11-08 02:00:00,14.462,0.987263,6.567,12.2228,2.44456,5.50026,4.27798
2021-11-08 03:00:00,14.227,0.98755,7.36,18.4085,3.6817,8.283825,6.442975
2021-11-08 04:00:00,13.81,0.987777,7.466,19.3053,3.86106,8.687385,6.756855
2021-11-08 05:00:00,13.525,0.987637,7.748,21.4584,4.29168,9.65628,7.51044
2021-11-08 06:00:00,13.52,0.987789,8.57,28.8591,5.77182,12.986595,10.100685
2021-11-08 07:00:00,12.975,0.988333,8.417,27.5838,5.51676,12.41271,9.65433
2021-11-08 08:00:00,13.804,0.988478,8.592,29.1251,5.82502,13.106295,10.193785
2021-11-08 09:00:00,13.569,0.988649,8.711,30.3759,6.07518,13.669155,10.631565
2021-11-08 10:00:00,13.248,0.988744,8.437,27.6926,5.53852,12.46167,9.69241
2021-11-08 11:00:00,13.233,0.989015,8.836,31.7792,6.35584,14.30064,11.12272
2021-11-08 12:00:00,13.111,0.989224,8.613,29.4153,5.88306,13.236885,10.295355
2021-11-08 13:00:00,13.106,0.989276,9.001,33.609,6.7218,15.12405,11.76315
2021-11-08 14:00:00,13.612,0.98927,9.067,34.2563,6.85126,15.415335,11.989705
2021-11-08 15:00:00,14.937,0.989457,7.967,23.3216,4.66432,10.49472,8.16256
2021-11-08 16:00:00,16.817,0.989284,5.874,8.37119,1.674238,3.7670355,2.9299165
2021-11-08 17:00:00,18.675,0.988759,5.5,6.34424,1.268848,2.854908,2.220484
2021-11-08 18:00:00,19.97,0.988327,6.097,9.60777,1.921554,4.3234965,3.3627195
2021-11-08 19:00:00,21.06,0.987999,6.503,11.5457,2.30914,5.195565,4.040995
2021-11-08 20:00:00,21.266,0.987756,6.336,10.8238,2.16476,4.87071,3.78833
2021-11-08 21:00:00,21.222,0.987298,6.275,10.5647,2.11294,4.754115,3.697645
2021-11-08 22:00:00,20.306,0.987211,6.54,11.5899,2.31798,5.215455,4.056465
2021-11-08 23:00:00,18.996,0.987309,7.758,20.2928,4.05856,9.13176,7.10248
2021-11-09 00:00:00,18.334,0.98737,8.617,27.6086,5.52172,12.42387,9.66301
2021-11-09 01:00:00,17.444,0.987549,8.569,27.4017,5.48034,12.330765,9.590595
2021-11-09 02:00:00,16.785,0.98767,8.563,27.3639,5.47278,12.313755,9.577365
2021-11-09 03:00:00,16.92,0.987729,8.675,28.3162,5.66324,12.74229,9.91067
2021-11-09 04:00:00,16.834,0.98753,8.531,27.4093,5.48186,12.334185,9.593255
2021-11-09 05:00:00,16.963,0.986672,8.915,31.0368,6.20736,13.96656,10.86288
2021-11-09 06:00:00,16.301,0.986804,8.001,23.3878,4.67756,10.52451,8.18573
2021-11-09 07:00:00,15.499,0.986433,9.757,40.1993,8.03986,18.089685,14.069755
2021-11-09 08:00:00,15.2,0.986082,8.27,26.0092,5.20184,11.70414,9.10322
2021-11-09 09:00:00,15.301,0.985981,7.988,23.3657,4.67314,10.514565,8.177995
2021-11-09 10:00:00,15.582,0.985892,7.751,20.4629,4.09258,9.208305,7.162015
2021-11-09 11:00:00,15.704,0.985856,8.487,27.7813,5.55626,12.501585,9.723455
2021-11-09 12:00:00,15.441,0.98566,8.461,27.6487,5.52974,12.441915,9.677045
2021-11-09 13:00:00,15.44,0.98536,9.463,37.1218,7.42436,16.70481,12.99263
2021-11-09 14:00:00,15.364,0.985275,10.055,43.6331,8.72662,19.634895,15.271585
2021-11-09 15:00:00,15.431,0.984845,10.364,46.5813,9.31626,20.961585,16.303455
2021-11-09 16:00:00,15.634,0.984055,11.506,55.2759,11.05518,24.874155,19.346565
2021-11-09 17:00:00,15.592,0.983137,12.16,56.4943,11.29886,25.422435,19.773005
2021-11-09 18:00:00,15.63,0.982313,13.097,56.4578,11.29156,25.40601,19.76023
2021-11-09 19:00:00,15.447,0.981781,13.256,56.463,11.2926,25.40835,19.76205
2021-11-09 20:00:00,15.002,0.981336,13.121,56.5245,11.3049,25.436025,19.783575
2021-11-09 21:00:00,14.85,0.980825,12.361,56.5249,11.30498,25.436205,19.783715
2021-11-09 22:00:00,14.834,0.980705,10.659,49.3434,9.86868,22.20453,17.27019
2021-11-09 23:00:00,14.721,0.98086,9.974,41.4542,8.29084,18.65439,14.50897
2021-11-10 00:00:00,14.711,0.980765,9.898,40.7385,8.1477,18.332325,14.258475
2021-11-10 01:00:00,14.596,0.980431,11.113,52.3238,10.46476,23.54571,18.31333
2021-11-10 02:00:00,14.356,0.980302,11.57,55.1702,11.03404,24.82659,19.30957
2021-11-10 03:00:00,13.893,0.980214,12.312,56.6152,11.32304,25.47684,19.81532
2021-11-10 04:00:00,13.663,0.979854,11.422,54.3453,10.86906,24.455385,19.020855
2021-11-10 05:00:00,13.345,0.979436,11.421,54.5789,10.91578,24.560505,19.102615
2021-11-10 06:00:00,13.006,0.979333,11.543,55.2612,11.05224,24.86754,19.34142
2021-11-10 07:00:00,12.776,0.97937,11.81,56.1429,11.22858,25.264305,19.650015
2021-11-10 08:00:00,12.39,0.979348,12.148,56.8436,11.36872,25.57962,19.89526
2021-11-10 09:00:00,12.071,0.979538,12.044,56.7783,11.35566,25.550235,19.872405
2021-11-10 10:00:00,11.69,0.97986,11.981,56.8032,11.36064,25.56144,19.88112
2021-11-10 11:00:00,11.256,0.980229,11.974,56.8987,11.37974,25.604415,19.914545
2021-11-10 12:00:00,10.683,0.980434,11.345,55.3835,11.0767,24.922575,19.384225
2021-11-10 13:00:00,10.179,0.980758,11.159,54.3843,10.87686,24.472935,19.034505
2021-11-10 14:00:00,10.839,0.981057,10.962,52.6947,10.53894,23.712615,18.443145
2021-11-10 15:00:00,12.278,0.981315,9.546,38.0435,7.6087,17.119575,13.315225
2021-11-10 16:00:00,13.556,0.981336,9.736,39.9994,7.99988,17.99973,13.99979
2021-11-10 17:00:00,14.81,0.981208,9.891,41.4306,8.28612,18.64377,14.50071
2021-11-10 18:00:00,15.889,0.981095,9.976,42.4197,8.48394,19.088865,14.846895
2021-11-10 19:00:00,16.621,0.98094,10.281,45.4751,9.09502,20.463795,15.916285
2021-11-10 20:00:00,16.913,0.980772,10.883,51.2498,10.24996,23.06241,17.93743
2021-11-10 21:00:00,16.897,0.9807,10.812,50.6881,10.13762,22.809645,17.740835
2021-11-10 22:00:00,16.277,0.980897,10.416,46.9535,9.3907,21.129075,16.433725
2021-11-10 23:00:00,14.368,0.981326,9.871,41.5886,8.31772,18.71487,14.55601
2021-11-11 00:00:00,12.674,0.981535,11.554,55.8136,11.16272,25.11612,19.53476
2021-11-11 01:00:00,11.97,0.981799,12.235,57.1526,11.43052,25.71867,20.00341
2021-11-11 02:00:00,10.91,0.98189,11.974,57.1382,11.42764,25.71219,19.99837
2021-11-11 03:00:00,10.169,0.981837,12.228,57.5039,11.50078,25.876755,20.126365
2021-11-11 04:00:00,9.4,0.981638,12.403,57.663,11.5326,25.94835,20.18205
2021-11-11 05:00:00,8.336,0.981267,11.451,55.8102,11.16204,25.11459,19.53357
2021-11-11 06:00:00,7.556,0.981176,10.806,51.1256,10.22512,23.00652,17.89396
2021-11-11 07:00:00,6.827,0.981184,10.401,47.1713,9.43426,21.227085,16.509955
2021-11-11 08:00:00,6.049,0.981251,9.836,41.1965,8.2393,18.538425,14.418775
2021-11-11 09:00:00,5.105,0.981208,9.631,39.7779,7.95558,17.900055,13.922265
2021-11-11 10:00:00,5.071,0.981309,10.415,48.6011,9.72022,21.870495,17.010385
2021-11-11 11:00:00,4.896,0.981448,11.011,54.4191,10.88382,24.488595,19.046685
2021-11-11 12:00:00,4.453,0.981384,10.951,54.0897,10.81794,24.340365,18.931395
2021-11-11 13:00:00,3.92,0.981475,10.454,49.4211,9.88422,22.239495,17.297385
2021-11-11 14:00:00,4.736,0.981595,8.723,30.6899,6.13798,13.810455,10.741465
2021-11-11 15:00:00,7.12,0.981599,5.654,7.24626,1.449252,3.260817,2.536191
2021-11-11 16:00:00,9.262,0.981364,4.759,3.47061,0.694122,1.5617745,1.2147135
2021-11-11 17:00:00,11.341,0.980818,4.901,3.92588,0.785176,1.766646,1.374058
2021-11-11 18:00:00,12.864,0.980413,5.256,5.33197,1.066394,2.3993865,1.8661895
2021-11-11 19:00:00,13.92,0.979937,5.76,7.90908,1.581816,3.559086,2.768178
2021-11-11 20:00:00,14.547,0.979414,6.402,11.2951,2.25902,5.082795,3.953285
2021-11-11 21:00:00,14.645,0.979027,6.571,12.2463,2.44926,5.510835,4.286205
2021-11-11 22:00:00,14.052,0.978858,6.771,13.6574,2.73148,6.14583,4.78009
2021-11-11 23:00:00,11.078,0.978928,7.799,21.9609,4.39218,9.882405,7.686315
2021-11-12 00:00:00,9.441,0.97893,10.103,45.0913,9.01826,20.291085,15.781955
2021-11-12 01:00:00,8.591,0.978839,10.897,52.7454,10.54908,23.73543,18.46089
2021-11-12 02:00:00,8.133,0.978739,11.266,54.622,10.9244,24.5799,19.1177
2021-11-12 03:00:00,7.083,0.978639,10.981,52.6632,10.53264,23.69844,18.43212
2021-11-12 04:00:00,5.645,0.97852,10.619,50.5505,10.1101,22.747725,17.692675
2021-11-12 05:00:00,5.1,0.978166,10.389,48.3147,9.66294,21.741615,16.910145
2021-11-12 06:00:00,4.78,0.978099,9.38,37.5088,7.50176,16.87896,13.12808
2021-11-12 07:00:00,4.865,0.978097,8.552,29.2763,5.85526,13.174335,10.246705
2021-11-12 08:00:00,3.425,0.978141,6.372,11.5395,2.3079,5.192775,4.038825
2021-11-12 09:00:00,3.026,0.977971,4.782,3.5893,0.71786,1.615185,1.256255
2021-11-12 10:00:00,3.115,0.977966,3.514,0,0,0,0
2021-11-12 11:00:00,3.024,0.978152,2.582,0,0,0,0
2021-11-12 12:00:00,2.883,0.978213,1.807,0,0,0,0
2021-11-12 13:00:00,2.551,0.978368,1.121,0,0,0,0
2021-11-12 14:00:00,3.659,0.978641,0.603,0,0,0,0
2021-11-12 15:00:00,6.412,0.978684,0.386,0,0,0,0
2021-11-12 16:00:00,9.294,0.978421,0.776,0,0,0,0
2021-11-12 17:00:00,11.912,0.977864,1.414,0,0,0,0
2021-11-12 18:00:00,14.127,0.977483,1.624,0,0,0,0
2021-11-12 19:00:00,15.783,0.977065,1.948,0,0,0,0
2021-11-12 20:00:00,16.832,0.976699,1.921,0,0,0,0
2021-11-12 21:00:00,17.316,0.976364,1.97,0,0,0,0
2021-11-12 22:00:00,16.933,0.97619,2.105,0,0,0,0
2021-11-12 23:00:00,13.37,0.976265,2.613,0,0,0,0
2021-11-13 00:00:00,10.919,0.97625,2.343,0,0,0,0
2021-11-13 01:00:00,9.955,0.976425,1.718,0,0,0,0
2021-11-13 02:00:00,9.314,0.976514,1.328,0,0,0,0
2021-11-13 03:00:00,8.729,0.976526,1.098,0,0,0,0
2021-11-13 04:00:00,8.034,0.976605,1.117,0,0,0,0
2021-11-13 05:00:00,7.166,0.976484,0.797,0,0,0,0
2021-11-13 06:00:00,6.533,0.976618,0.943,0,0,0,0
2021-11-13 07:00:00,5.861,0.976913,1.117,0,0,0,0
