DateTime,Air temperature,Pressure,Wind speed,Power generated by system,predicted
01-01-2024 00:00,6.609,0.988077,10.868,53.181,53.15515599999994
01-01-2024 01:00,5.257,0.988969,10.679,51.9083,51.921649000000045
01-01-2024 02:00,4.374,0.989708,11.2,56.354,56.31381100000002
01-01-2024 03:00,2.913,0.990171,10.962,54.9368,54.87858600000007
01-01-2024 04:00,1.152,0.990264,11.307,57.7431,57.72197099999994
01-01-2024 05:00,1.392,0.990046,11.562,58.631,58.58520400000004
01-01-2024 06:00,-0.136,0.990179,11.954,59.8847,59.880367999999926
01-01-2024 07:00,0.875,0.990362,12.547,59.9853,59.969131000000026
01-01-2024 08:00,-0.51,0.990411,10.588,51.7614,51.803057000000024
01-01-2024 09:00,-1.434,0.990271,9.792,43.2959,43.15929600000003
01-01-2024 10:00,-0.851,0.99013,10.488,51.1247,51.03929099999999
01-01-2024 11:00,-1.149,0.990233,10.022,46.2972,46.27102499999998
01-01-2024 12:00,-1.467,0.990431,10.014,46.1091,46.128373999999994
01-01-2024 13:00,-1.792,0.99065,9.425,39.3508,39.27394100000006
01-01-2024 14:00,-1.51,0.990998,8.695,32.0236,32.010635999999984
01-01-2024 15:00,-0.129,0.991218,8.19,26.7728,26.73216200000002
01-01-2024 16:00,0.578,0.990994,8.679,31.5292,31.50449799999996
01-01-2024 17:00,1.218,0.990432,9.148,36.4763,36.46894099999994
01-01-2024 18:00,1.912,0.989739,9.946,44.6647,44.61165799999995
01-01-2024 19:00,2.415,0.989466,10.56,51.2096,51.074505000000066
01-01-2024 20:00,2.516,0.989109,11.217,56.7179,56.65122199999997
01-01-2024 21:00,2.306,0.988823,11.685,58.6436,58.640972000000055
01-01-2024 22:00,1.474,0.98892,11.955,59.4683,59.468384000000114
01-01-2024 23:00,-0.151,0.989388,13.1,60.1515,60.122519999999966
02-01-2024 00:00,-1.479,0.989956,11.08,56.5811,56.56575100000007
02-01-2024 01:00,-1.583,0.990371,11.359,58.6297,58.6029760000001
02-01-2024 02:00,-1.902,0.990889,10.49,51.3924,51.308794
02-01-2024 03:00,-2.703,0.991254,8.813,33.3709,33.30512199999994
02-01-2024 04:00,-3.204,0.991338,8.866,33.8274,33.785440000000015
02-01-2024 05:00,-3.529,0.991458,8.949,33.8765,34.01383299999996
02-01-2024 06:00,-4.063,0.991947,8.518,29.5131,29.589601
02-01-2024 07:00,-4.453,0.992538,8.645,32.0246,31.95888000000005
02-01-2024 08:00,-5.077,0.993059,8.041,25.8397,25.823038999999994
02-01-2024 09:00,-5.459,0.993508,8.561,30.6458,30.652120999999944
02-01-2024 10:00,-5.782,0.994135,7.39,19.4162,19.441650999999954
02-01-2024 11:00,-6.201,0.994834,8.286,28.0848,28.125789000000044
02-01-2024 12:00,-6.524,0.995246,6.971,16.6971,16.635715000000022
02-01-2024 13:00,-6.89,0.995736,5.818,8.63931,8.654427800000015
02-01-2024 14:00,-6.769,0.996161,4.921,4.15653,4.168276799999993
02-01-2024 15:00,-5.901,0.996449,4.975,4.48656,4.491395199999998
02-01-2024 16:00,-4.994,0.996292,4.035,1.56869,1.5669220000000013
02-01-2024 17:00,-3.947,0.995881,3.372,0.0,0.0
02-01-2024 18:00,-2.871,0.99553,3.662,0.734266,0.7238388600000001
02-01-2024 19:00,-1.869,0.995029,3.688,0.785912,0.7764102500000003
02-01-2024 20:00,-1.122,0.994554,3.879,1.18696,1.1871249999999995
02-01-2024 21:00,-0.623,0.994004,3.846,1.11553,1.1108112000000026
02-01-2024 22:00,-0.797,0.993605,3.462,0.0,0.0
02-01-2024 23:00,-3.509,0.993442,4.074,1.51372,1.5251620000000028
03-01-2024 00:00,-4.454,0.99327,4.441,2.47024,2.488589799999996
03-01-2024 01:00,-4.608,0.993158,3.582,0.0,0.0
03-01-2024 02:00,-4.668,0.992786,2.903,0.0,0.0
03-01-2024 03:00,-4.658,0.992518,2.949,0.0,0.0
03-01-2024 04:00,-4.785,0.992126,3.325,0.0,0.0
03-01-2024 05:00,-5.107,0.991674,2.695,0.0,0.0
03-01-2024 06:00,-5.299,0.991636,3.199,0.0,0.0
03-01-2024 07:00,-5.188,0.991826,3.802,0.985642,0.9908612799999992
03-01-2024 08:00,-5.208,0.991923,4.442,2.63196,2.6223399999999977
03-01-2024 09:00,-5.023,0.991819,5.159,5.1498,5.160642700000012
03-01-2024 10:00,-5.166,0.991697,5.722,7.98208,7.999728799999997
03-01-2024 11:00,-5.275,0.991527,7.101,17.2156,17.246745999999998
03-01-2024 12:00,-5.328,0.991328,7.647,22.1309,22.131795000000057
03-01-2024 13:00,-5.388,0.991276,8.07,25.7071,25.768064000000045
03-01-2024 14:00,-4.076,0.991051,8.233,27.7486,27.65825499999995
03-01-2024 15:00,-1.465,0.990737,5.965,9.35885,9.363464699999986
03-01-2024 16:00,1.099,0.990237,4.26,2.02292,2.0264363999999997
03-01-2024 17:00,3.351,0.989261,4.933,3.99577,4.015923499999995
03-01-2024 18:00,5.101,0.988521,5.321,5.5307,5.533627000000011
03-01-2024 19:00,6.463,0.987845,6.109,9.88076,9.881343700000008
03-01-2024 20:00,7.372,0.987133,6.485,11.9423,11.953828000000005
03-01-2024 21:00,7.613,0.986659,6.853,14.5769,14.566972000000014
03-01-2024 22:00,5.886,0.986428,7.529,20.3075,20.272383999999953
03-01-2024 23:00,1.555,0.986508,8.864,33.4721,33.459202999999974
04-01-2024 00:00,1.758,0.986657,10.241,47.8607,47.84078700000007
04-01-2024 01:00,0.662,0.986875,9.838,43.318,43.2627580000001
04-01-2024 02:00,-1.326,0.987043,9.769,42.8181,42.756827999999985
04-01-2024 03:00,-1.802,0.987198,9.222,37.3801,37.381204999999966
04-01-2024 04:00,-2.189,0.986975,8.581,29.6729,29.736815000000025
04-01-2024 05:00,-2.64,0.986504,8.229,25.9808,26.08584599999999
04-01-2024 06:00,-2.62,0.986386,7.343,18.555,18.657507000000013
04-01-2024 07:00,-2.493,0.986338,6.231,11.1188,11.135709999999987
04-01-2024 08:00,-2.53,0.98629,5.274,5.68673,5.685490100000006
04-01-2024 09:00,-2.576,0.986212,4.667,3.28575,3.2696037000000047
04-01-2024 10:00,-2.907,0.986184,3.429,0.0,0.0
04-01-2024 11:00,-3.186,0.986485,2.514,0.0,0.0
04-01-2024 12:00,-3.338,0.98663,2.507,0.0,0.0
04-01-2024 13:00,-3.498,0.986825,1.664,0.0,0.0
04-01-2024 14:00,-2.558,0.986991,1.328,0.0,0.0
04-01-2024 15:00,0.018,0.987125,0.795,0.0,0.0
04-01-2024 16:00,2.479,0.987107,0.542,0.0,0.0
04-01-2024 17:00,5.138,0.986767,1.247,0.0,0.0
04-01-2024 18:00,7.616,0.986302,1.386,0.0,0.0
04-01-2024 19:00,9.395,0.985789,1.501,0.0,0.0
04-01-2024 20:00,10.309,0.985305,1.474,0.0,0.0
04-01-2024 21:00,10.746,0.984956,2.307,0.0,0.0
04-01-2024 22:00,9.284,0.984589,2.519,0.0,0.0
04-01-2024 23:00,5.602,0.984677,2.929,0.0,0.0
05-01-2024 00:00,4.147,0.984586,3.687,0.735657,0.7367933800000016
05-01-2024 01:00,3.241,0.984472,4.245,2.02031,2.013937199999997
05-01-2024 02:00,2.603,0.984448,5.345,5.87833,5.870579400000004
05-01-2024 03:00,1.664,0.984403,5.582,7.20813,7.168530299999992
05-01-2024 04:00,1.164,0.984125,5.311,5.77609,5.7736128
05-01-2024 05:00,0.681,0.983735,4.693,3.30814,3.310209499999998
05-01-2024 06:00,0.444,0.983556,4.596,3.02682,3.0121507999999944
05-01-2024 07:00,0.326,0.983439,4.445,2.61054,2.6033537999999954
05-01-2024 08:00,0.169,0.983345,4.409,2.51125,2.509326999999996
05-01-2024 09:00,0.11,0.983244,4.557,2.93494,2.9313056000000017
05-01-2024 10:00,0.133,0.983166,4.408,2.50982,2.5061487999999965
05-01-2024 11:00,-0.019,0.9833,4.21,1.94242,1.9380575999999987
05-01-2024 12:00,-0.221,0.983432,4.209,1.88731,1.8896066000000036
05-01-2024 13:00,-0.357,0.983564,4.31,2.12871,2.145025000000003
05-01-2024 14:00,0.695,0.983649,4.529,2.74701,2.7437660999999958
05-01-2024 15:00,3.906,0.983608,4.461,2.55816,2.552384599999995
05-01-2024 16:00,6.879,0.9834,2.829,0.0,0.0
05-01-2024 17:00,9.512,0.982808,2.711,0.0,0.0
05-01-2024 18:00,11.976,0.982284,3.137,0.0,0.0
05-01-2024 19:00,13.807,0.981802,3.642,0.321122,0.35409075
05-01-2024 20:00,15.335,0.981353,4.269,1.8795,1.8844036000000002
05-01-2024 21:00,15.832,0.980886,4.578,2.67962,2.704551100000001
05-01-2024 22:00,14.54,0.980489,5.711,7.56168,7.544525200000013
05-01-2024 23:00,10.943,0.98041,7.221,17.4564,17.415887000000012
06-01-2024 00:00,9.207,0.980433,8.825,31.9915,31.891355000000047
06-01-2024 01:00,8.108,0.980394,9.793,41.4656,41.438601
06-01-2024 02:00,7.817,0.980344,10.784,50.577,50.673990000000124
06-01-2024 03:00,7.865,0.980223,10.067,43.4257,43.462461999999896
06-01-2024 04:00,9.235,0.980009,10.323,45.8074,45.87648100000002
06-01-2024 05:00,8.817,0.979836,8.562,28.8565,28.914193999999995
06-01-2024 06:00,9.532,0.979787,9.556,38.6951,38.671527999999945
06-01-2024 07:00,10.363,0.97983,9.412,36.7746,36.85572000000007
06-01-2024 08:00,10.026,0.979944,8.313,26.2937,26.343003999999997
06-01-2024 09:00,9.947,0.979836,7.394,18.2158,18.227294999999966
06-01-2024 10:00,10.517,0.97999,8.254,26.0396,26.006876000000023
06-01-2024 11:00,10.581,0.980382,8.317,26.7423,26.69416799999994
06-01-2024 12:00,10.755,0.980668,7.409,18.931,18.902238000000025
06-01-2024 13:00,10.432,0.980933,7.051,16.0753,16.02406599999998
06-01-2024 14:00,10.614,0.981247,7.547,20.0987,20.056606000000002
06-01-2024 15:00,11.457,0.981531,7.559,20.1365,20.119192000000027
06-01-2024 16:00,12.983,0.981724,6.069,9.55493,9.55571700000001
06-01-2024 17:00,14.633,0.981505,5.332,5.55527,5.540256600000003
06-01-2024 18:00,15.237,0.981382,4.721,3.22522,3.2255276
06-01-2024 19:00,15.131,0.981498,4.617,2.91283,2.913432100000003
06-01-2024 20:00,15.51,0.981501,4.458,2.47979,2.4742644000000023
06-01-2024 21:00,14.88,0.981576,4.875,3.74732,3.7462897000000015
06-01-2024 22:00,13.757,0.981768,5.61,7.04354,7.035089100000004
06-01-2024 23:00,12.866,0.981954,5.369,5.75663,5.738519399999988
07-01-2024 00:00,12.5,0.982212,5.08,4.58612,4.575459899999995
07-01-2024 01:00,12.274,0.982567,5.658,7.39604,7.3738622
07-01-2024 02:00,12.347,0.982891,5.738,7.34709,7.39764179999999
07-01-2024 03:00,12.244,0.983159,4.792,3.52361,3.5196763000000026
07-01-2024 04:00,12.129,0.983241,5.253,5.27767,5.280174399999998
07-01-2024 05:00,11.657,0.983117,5.759,7.96902,7.968271099999999
07-01-2024 06:00,11.088,0.983279,5.678,7.53005,7.509725399999992
07-01-2024 07:00,9.895,0.98364,5.131,4.66705,4.680646000000006
07-01-2024 08:00,9.947,0.983907,4.007,1.40753,1.4060279999999985
07-01-2024 09:00,9.249,0.983945,3.415,0.0,0.0
07-01-2024 10:00,8.387,0.983863,3.313,0.0,0.0
07-01-2024 11:00,9.617,0.984189,2.479,0.0,0.0
07-01-2024 12:00,9.594,0.984243,1.953,0.0,0.0
07-01-2024 13:00,9.819,0.984223,2.624,0.0,0.0
07-01-2024 14:00,9.844,0.984469,3.219,0.0,0.0
07-01-2024 15:00,10.517,0.984406,3.455,0.0,0.0
07-01-2024 16:00,10.854,0.984589,2.131,0.0,0.0
07-01-2024 17:00,11.384,0.984463,1.223,0.0,0.0
07-01-2024 18:00,12.004,0.984418,0.934,0.0,0.0
07-01-2024 19:00,13.282,0.984232,1.567,0.0,0.0
07-01-2024 20:00,14.517,0.984252,0.834,0.0,0.0
07-01-2024 21:00,14.117,0.984206,0.864,0.0,0.0
07-01-2024 22:00,12.751,0.984313,1.62,0.0,0.0
07-01-2024 23:00,12.103,0.984614,2.521,0.0,0.0
08-01-2024 00:00,11.783,0.984747,2.771,0.0,0.0
08-01-2024 01:00,11.735,0.984747,3.948,1.26136,1.2599302999999993
08-01-2024 02:00,11.625,0.984866,3.517,0.0,0.0
08-01-2024 03:00,11.588,0.984919,3.626,0.611868,0.6000201700000006
08-01-2024 04:00,11.813,0.98457,4.615,2.95055,2.9485429999999986
08-01-2024 05:00,11.594,0.984398,5.518,6.51165,6.518593899999998
08-01-2024 06:00,11.954,0.98396,3.009,0.0,0.0
08-01-2024 07:00,11.627,0.983996,3.168,0.0,0.0
08-01-2024 08:00,11.778,0.984031,5.076,4.63633,4.613716899999991
08-01-2024 09:00,12.063,0.983761,4.563,2.82383,2.8069182999999946
08-01-2024 10:00,12.367,0.983628,4.895,3.89375,3.884168700000006
08-01-2024 11:00,12.395,0.983909,5.575,6.60929,6.643706899999993
08-01-2024 12:00,12.207,0.983795,2.683,0.0,0.0
08-01-2024 13:00,12.405,0.984168,4.302,2.10452,2.102696100000001
08-01-2024 14:00,12.062,0.984509,4.208,1.84554,1.842073
08-01-2024 15:00,12.514,0.984476,3.139,0.0,0.0
08-01-2024 16:00,13.359,0.984318,2.149,0.0,0.0
08-01-2024 17:00,14.367,0.984229,2.716,0.0,0.0
08-01-2024 18:00,14.426,0.983933,1.704,0.0,0.0
08-01-2024 19:00,14.559,0.983735,2.681,0.0,0.0
08-01-2024 20:00,14.386,0.983684,4.62,2.95024,2.9486497000000025
08-01-2024 21:00,14.653,0.98351,3.482,0.0,0.0
08-01-2024 22:00,14.082,0.983381,3.135,0.0,0.0
08-01-2024 23:00,13.349,0.983354,4.528,2.62905,2.6308025000000037
09-01-2024 00:00,13.252,0.983625,4.294,2.08377,2.0794674999999954
09-01-2024 01:00,12.755,0.983715,4.638,3.03489,3.0306489
09-01-2024 02:00,12.235,0.983769,4.38,2.26886,2.273842699999997
09-01-2024 03:00,11.967,0.983677,3.882,1.13847,1.1345839999999991
